Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,1259,925,635,624,20,31,713,134,291,4,66,040880000842,Booth-Fickett Math/Science Magnet School,4403,Tucson Unified District,29.0,2015,0,0.5043685464654488,0.49563145353455124,0.015885623510722795,0.024622716441620333,0.5663224781572677,0.10643367752184273,0.23113582208101668,0.003177124702144559,0.05242255758538523,0.7347100873709294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,450,158,242,208,1,10,113,26,240,3,57,040880000824,Borman Elementary School,4403,Tucson Unified District,55.0,2015,0,0.5377777777777778,0.4622222222222222,0.0022222222222222222,0.022222222222222223,0.2511111111111111,0.057777777777777775,0.5333333333333333,0.006666666666666667,0.12666666666666668,0.3511111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,455,245,228,227,9,9,294,26,91,1,25,040880001264,Borton Primary Magnet School,4403,Tucson Unified District,36.5,2015,0,0.5010989010989011,0.4989010989010989,0.01978021978021978,0.01978021978021978,0.6461538461538462,0.05714285714285714,0.2,0.002197802197802198,0.054945054945054944,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Phoenix Union High School District,0406330,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,3-High,206,187,118,88,8,2,163,28,3,0,2,040633001382,Bostrom Alternative Center,4286,Phoenix Union High School District,3.0,2015,0,0.5728155339805825,0.42718446601941745,0.038834951456310676,0.009708737864077669,0.7912621359223301,0.13592233009708737,0.014563106796116505,0.0,0.009708737864077669,0.9077669902912622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gilbert Unified District,0403400,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,690,5,372,318,2,12,188,26,428,2,32,040340001985,Boulder Creek Elementary,4239,Gilbert Unified District,42.0,2015,0,0.5391304347826087,0.4608695652173913,0.002898550724637681,0.017391304347826087,0.27246376811594203,0.03768115942028986,0.6202898550724638,0.002898550724637681,0.0463768115942029,0.007246376811594203,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Paradise Valley Unified District,0405930,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,1-Primary,711,85,345,366,1,13,73,10,588,3,23,040593000611,Boulder Creek Elementary School,4241,Paradise Valley Unified District,57.5,2015,0,0.48523206751054854,0.5147679324894515,0.0014064697609001407,0.01828410689170183,0.10267229254571027,0.014064697609001406,0.8270042194092827,0.004219409282700422,0.03234880450070324,0.11954992967651196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deer Valley Unified District,0407750,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,3-High,2639,333,1382,1257,7,46,288,56,2154,16,72,040775002433,Boulder Creek High School,4246,Deer Valley Unified District,33.5,2015,0,0.5236832133383857,0.47631678666161426,0.002652519893899204,0.017430845017051912,0.10913224706328155,0.021220159151193633,0.8162182644941266,0.0060629026146267525,0.027283061765820387,0.1261841606669193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bouse Elementary District,0401290,LA PAZ COUNTY,04012,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,30,24,14,16,0,0,6,0,22,0,2,040129000071,Bouse Elementary School,4513,Bouse Elementary District,23.0,2015,0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.2,0.0,0.7333333333333333,0.0,0.06666666666666667,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bowie Unified District,0401330,COCHISE COUNTY,04003,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,20,0,10,10,0,0,18,0,2,0,0,040133000072,Bowie Elementary School,4171,Bowie Unified District,,2015,0,0.5,0.5,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bowie Unified District,0401330,COCHISE COUNTY,04003,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,18,0,12,6,0,0,11,0,7,0,0,040133000073,Bowie High School,4171,Bowie Unified District,7.0,2015,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6111111111111112,0.0,0.3888888888888889,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Humboldt Unified District,0403870,YAVAPAI COUNTY,04025,2-No,4-Title I schoolwide eligible school-No program,0404,Yes participating without using any Provision or the CEO,3-High,1619,924,877,742,21,19,500,13,1023,7,36,040387000306,Bradshaw Mountain High School,4469,Humboldt Unified District,27.0,2015,0,0.541692402717727,0.458307597282273,0.012970969734403953,0.01173563928350834,0.30883261272390367,0.008029647930821495,0.6318715256331069,0.004323656578134651,0.022235948116121063,0.5707226683137739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Humboldt Unified District,0403870,YAVAPAI COUNTY,04025,2-No,4-Title I schoolwide eligible school-No program,0404,Yes participating without using any Provision or the CEO,2-Middle,296,194,165,131,5,1,74,3,203,0,10,040387000307,Bradshaw Mountain Middle School,4469,Humboldt Unified District,21.0,2015,0,0.5574324324324325,0.44256756756756754,0.016891891891891893,0.0033783783783783786,0.25,0.010135135135135136,0.6858108108108109,0.0,0.033783783783783786,0.6554054054054054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Bright Beginnings School  Inc.,0400071,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0409,No,1-Primary,394,,190,204,0,141,28,13,208,0,4,040007100832,Bright Beginnings School #1,4362,"Bright Beginnings School, Inc.",80.5,2015,1,0.48223350253807107,0.5177664974619289,0.0,0.35786802030456855,0.07106598984771574,0.03299492385786802,0.5279187817258884,0.0,0.01015228426395939,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,521,283,244,277,9,18,134,20,318,0,22,040497002108,Brinton Elementary,4235,Mesa Unified District,39.0,2015,0,0.46833013435700577,0.5316698656429942,0.01727447216890595,0.0345489443378119,0.2571976967370441,0.03838771593090211,0.6103646833013435,0.0,0.04222648752399232,0.5431861804222649,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tempe School District,0408310,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,1-Primary,673,239,344,329,18,36,179,51,333,8,48,040831000765,Broadmor Elementary School,4258,Tempe School District,53.5,2015,0,0.5111441307578009,0.4888558692421991,0.02674591381872214,0.05349182763744428,0.2659732540861813,0.07578008915304606,0.4947994056463596,0.01188707280832095,0.0713224368499257,0.3551263001485884,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Balsz Elementary District,0401050,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,1-Primary,440,0,223,217,30,1,338,53,10,3,5,040105003142,Brunson-Lee Elementary School,4268,Balsz Elementary District,15.0,2015,0,0.5068181818181818,0.49318181818181817,0.06818181818181818,0.0022727272727272726,0.7681818181818182,0.12045454545454545,0.022727272727272728,0.006818181818181818,0.011363636363636364,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Buckeye Elementary District,0401380,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,882,808,461,421,9,11,596,53,194,5,14,040138002492,Buckeye Elementary School,4269,Buckeye Elementary District,24.5,2015,0,0.5226757369614512,0.47732426303854875,0.01020408163265306,0.012471655328798186,0.6757369614512472,0.060090702947845805,0.2199546485260771,0.005668934240362812,0.015873015873015872,0.9160997732426304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Buckeye Union High School District,0401410,MARICOPA COUNTY,04013,1-Yes,,0403,Yes participating without using any Provision or the CEO,3-High,1373,947,704,669,23,2,772,100,455,3,18,040141000075,Buckeye Union High School,4284,Buckeye Union High School District,25.0,2015,1,0.5127458120903132,0.48725418790968683,0.016751638747268753,0.0014566642388929353,0.562272396212673,0.07283321194464676,0.3313911143481428,0.0021849963583394027,0.013109978150036417,0.6897305171158048,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sierra Vista Unified District,0401460,COCHISE COUNTY,04003,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,2209,622,1136,1073,16,79,723,164,1028,28,171,040146000081,Buena High School,4175,Sierra Vista Unified District,39.0,2015,0,0.5142598460842009,0.485740153915799,0.007243096423721141,0.03576278859212313,0.32729741964689907,0.0742417383431417,0.4653689452240833,0.012675418741511997,0.07741059302851969,0.28157537347215933,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gilbert Unified District,0403400,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,471,6,269,202,5,13,179,18,233,3,20,040340001401,Burk Elementary School,4239,Gilbert Unified District,50.5,2015,0,0.5711252653927813,0.4288747346072187,0.010615711252653927,0.027600849256900213,0.38004246284501064,0.03821656050955414,0.49469214437367304,0.006369426751592357,0.04246284501061571,0.012738853503184714,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
American Basic Schools LLC,0400218,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0409,Yes participating without using any Provision or the CEO,1-Primary,880,815,439,441,8,6,729,46,85,4,2,040021801913,Burke Basic School,79215,American Basic Schools LLC,28.0,2015,1,0.49886363636363634,0.5011363636363636,0.00909090909090909,0.006818181818181818,0.8284090909090909,0.05227272727272727,0.09659090909090909,0.004545454545454545,0.0022727272727272726,0.9261363636363636,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,603,213,312,291,8,11,121,14,424,0,25,040497000553,Bush Elementary,4235,Mesa Unified District,54.5,2015,0,0.5174129353233831,0.48258706467661694,0.013266998341625208,0.01824212271973466,0.20066334991708126,0.02321724709784411,0.703150912106136,0.0,0.04145936981757877,0.35323383084577115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa Unified School District,0404720,PINAL COUNTY,04021,1-Yes,,0401,Yes participating without using any Provision or the CEO,1-Primary,760,456,378,382,30,14,315,91,270,1,39,040472002920,Butterfield Elementary School,4441,Maricopa Unified School District,39.25,2015,1,0.49736842105263157,0.5026315789473684,0.039473684210526314,0.018421052631578946,0.4144736842105263,0.11973684210526316,0.35526315789473684,0.0013157894736842105,0.05131578947368421,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Marana Unified District,0404630,PIMA COUNTY,04019,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,528,292,299,229,4,11,249,15,230,0,19,040463000369,Butterfield Elementary School,4404,Marana Unified District,39.25,2015,0,0.5662878787878788,0.4337121212121212,0.007575757575757576,0.020833333333333332,0.4715909090909091,0.028409090909090908,0.4356060606060606,0.0,0.03598484848484849,0.553030303030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,773,663,412,361,8,0,753,2,7,0,3,040880000828,C E Rose Elementary School,4403,Tucson Unified District,31.0,2015,0,0.5329883570504528,0.4670116429495472,0.01034928848641656,0.0,0.9741267787839586,0.00258732212160414,0.009055627425614488,0.0,0.0038809831824062097,0.8576972833117723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Kyrene Elementary District,0404230,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,1-Primary,612,131,306,306,6,26,154,39,358,1,28,040423000336,C I Waggoner School,4267,Kyrene Elementary District,60.0,2015,0,0.5,0.5,0.00980392156862745,0.042483660130718956,0.25163398692810457,0.06372549019607843,0.5849673202614379,0.0016339869281045752,0.0457516339869281,0.21405228758169934,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roosevelt Elementary District,0407080,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,476,9,257,219,9,1,426,24,13,0,3,040708000588,C J Jorgensen School,4279,Roosevelt Elementary District,17.0,2015,0,0.5399159663865546,0.46008403361344535,0.018907563025210083,0.0021008403361344537,0.8949579831932774,0.05042016806722689,0.0273109243697479,0.0,0.0063025210084033615,0.018907563025210083,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Roosevelt Elementary District,0407080,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,2-Middle,581,3,311,270,8,6,510,40,10,3,4,040708000587,C O Greenfield School,4279,Roosevelt Elementary District,20.0,2015,0,0.5352839931153184,0.46471600688468157,0.013769363166953529,0.010327022375215147,0.8777969018932874,0.06884681583476764,0.01721170395869191,0.0051635111876075735,0.0068846815834767644,0.0051635111876075735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yuma Elementary District,0409600,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,656,0,350,306,18,8,532,10,88,0,0,040960000982,C W Mcgraw Elementary School,4499,Yuma Elementary District,26.5,2015,0,0.5335365853658537,0.46646341463414637,0.027439024390243903,0.012195121951219513,0.8109756097560976,0.01524390243902439,0.13414634146341464,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Apache Junction Unified District,0400790,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,2-Middle,780,504,407,373,10,11,228,7,506,1,17,040079000040,Cactus Canyon Junior High,4443,Apache Junction Unified District,26.5,2015,0,0.5217948717948718,0.4782051282051282,0.01282051282051282,0.014102564102564103,0.2923076923076923,0.008974358974358974,0.6487179487179487,0.001282051282051282,0.021794871794871794,0.6461538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Peoria Unified School District,0406250,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,3-High,1283,456,721,562,10,26,312,53,828,1,53,040625000508,Cactus High School,4237,Peoria Unified School District,28.5,2015,0,0.5619641465315667,0.4380358534684334,0.00779423226812159,0.020265003897116135,0.24318004676539362,0.041309431021044424,0.6453624318004677,0.000779423226812159,0.041309431021044424,0.35541699142634453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Casa Grande Elementary District,0401710,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,2-Middle,919,601,472,447,43,19,558,25,235,2,37,040171002213,Cactus Middle School,4446,Casa Grande Elementary District,30.5,2015,0,0.5136017410228509,0.48639825897714906,0.046789989118607184,0.020674646354733407,0.6071817192600653,0.02720348204570185,0.25571273122959737,0.002176278563656148,0.04026115342763874,0.6539717083786725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Cave Creek Unified District,0400001,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,3-High,1704,165,868,836,5,41,111,18,1512,6,11,040000101204,Cactus Shadows High School,4244,Cave Creek Unified District,49.5,2015,0,0.5093896713615024,0.49061032863849763,0.0029342723004694834,0.024061032863849766,0.06514084507042253,0.01056338028169014,0.8873239436619719,0.0035211267605633804,0.006455399061032864,0.09683098591549295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paradise Valley Unified District,0405930,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,1-Primary,712,468,363,349,24,11,255,41,353,1,27,040593000126,Cactus View Elementary School,4241,Paradise Valley Unified District,32.5,2015,0,0.5098314606741573,0.4901685393258427,0.033707865168539325,0.01544943820224719,0.35814606741573035,0.05758426966292135,0.4957865168539326,0.0014044943820224719,0.037921348314606744,0.6573033707865169,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Washington Elementary School District,0409060,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0406,Yes under Community Eligibility Option (CEO),1-Primary,529,0,290,239,27,18,246,61,158,1,18,040906000919,Cactus Wren Elementary School,4260,Washington Elementary School District,36.5,2015,0,0.5482041587901701,0.45179584120982985,0.05103969754253308,0.034026465028355386,0.46502835538752363,0.11531190926275993,0.29867674858223064,0.001890359168241966,0.034026465028355386,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Calibre Academy,0400310,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,758,349,362,396,0,21,160,31,512,1,33,040031002370,Calibre Academy Surprise,79055,Calibre Academy,44.0,2015,1,0.47757255936675463,0.5224274406332454,0.0,0.027704485488126648,0.21108179419525067,0.040897097625329816,0.6754617414248021,0.0013192612137203166,0.04353562005277045,0.4604221635883905,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cambridge Academy  East   Inc,0400182,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0405,Yes participating without using any Provision or the CEO,1-Primary,260,73,121,139,0,3,56,18,167,0,16,040018202964,Cambridge Academy East,78888,"Cambridge Academy  East,  Inc",51.75,2015,1,0.4653846153846154,0.5346153846153846,0.0,0.011538461538461539,0.2153846153846154,0.06923076923076923,0.6423076923076924,0.0,0.06153846153846154,0.28076923076923077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cambridge Academy  East   Inc,0400182,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0405,Yes participating without using any Provision or the CEO,1-Primary,260,73,121,139,0,3,56,18,167,0,16,040018201890,Cambridge Academy East,78888,"Cambridge Academy  East,  Inc",51.75,2015,1,0.4653846153846154,0.5346153846153846,0.0,0.011538461538461539,0.2153846153846154,0.06923076923076923,0.6423076923076924,0.0,0.06153846153846154,0.28076923076923077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Camelback Education  Inc,0400390,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0407,Yes participating without using any Provision or the CEO,1-Primary,529,463,253,276,10,11,392,32,65,0,19,040039002289,Camelback Academy,79905,"Camelback Education, Inc",21.0,2015,1,0.4782608695652174,0.5217391304347826,0.01890359168241966,0.020793950850661626,0.7410207939508506,0.06049149338374291,0.12287334593572778,0.0,0.035916824196597356,0.8752362948960303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Phoenix Union High School District,0406330,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,3-High,2048,1766,1090,958,73,25,1575,154,174,4,43,040633000540,Camelback High School,4286,Phoenix Union High School District,23.0,2015,0,0.5322265625,0.4677734375,0.03564453125,0.01220703125,0.76904296875,0.0751953125,0.0849609375,0.001953125,0.02099609375,0.8623046875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
