County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,High,Tolleson Union High School District (4288),408520.0,2195,503,1111,1084,26,35,1893,111,101,4,25,040852002416,4288,Copper Canyon High School,Tolleson Union High School District,11.0,2022,0,0.5061503416856492,0.4938496583143508,0.01184510250569476,0.015945330296127564,0.8624145785876993,0.05056947608200456,0.04601366742596811,0.0018223234624145787,0.011389521640091117,0.22915717539863326,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cochise County,4003.0,2-No,6-Not a Title I school,402.0,No,Other,Bisbee Unified District (4169),401180.0,10,,6,4,0,0,5,0,4,0,1,040118003655,4169,Copper Credits,Bisbee Unified District,,2022,0,0.6,0.4,0.0,0.0,0.5,0.0,0.4,0.0,0.1,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,408.0,Yes participating without using any Provision or the CEO,Elementary,Deer Valley Unified District (4246),407750.0,761,47,404,357,9,14,100,13,607,0,18,040775001250,4246,Copper Creek Elementary School,Deer Valley Unified District,55.0,2022,0,0.5308804204993429,0.469119579500657,0.011826544021024968,0.018396846254927726,0.1314060446780552,0.017082785808147174,0.797634691195795,0.0,0.023653088042049936,0.06176084099868594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pima County,4019.0,2-No,6-Not a Title I school,401.0,Yes participating without using any Provision or the CEO,Elementary,Amphitheater Unified District (4406),400680.0,321,47,146,175,1,2,98,8,195,1,16,040068001394,4406,Copper Creek Elementary School,Amphitheater Unified District,55.0,2022,0,0.45482866043613707,0.5451713395638629,0.003115264797507788,0.006230529595015576,0.3052959501557632,0.024922118380062305,0.6074766355140186,0.003115264797507788,0.04984423676012461,0.14641744548286603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,780,553,409,371,8,16,567,70,86,9,24,040621001573,4283,Copper King Elementary,Pendergast Elementary District,24.5,2022,0,0.5243589743589744,0.4756410256410256,0.010256410256410256,0.020512820512820513,0.7269230769230769,0.08974358974358974,0.11025641025641025,0.011538461538461539,0.03076923076923077,0.708974358974359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Vail Unified District (4413),408850.0,408,28,221,187,3,3,138,9,230,0,25,040885003489,4413,Copper Ridge Elementary,Vail Unified District,66.0,2022,0,0.5416666666666666,0.4583333333333333,0.007352941176470588,0.007352941176470588,0.3382352941176471,0.022058823529411766,0.5637254901960784,0.0,0.061274509803921566,0.06862745098039216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,605,19,318,287,2,21,51,19,500,0,12,040757002115,4240,Copper Ridge School,Scottsdale Unified District,57.5,2022,0,0.5256198347107438,0.4743801652892562,0.003305785123966942,0.03471074380165289,0.08429752066115702,0.03140495867768595,0.8264462809917356,0.0,0.019834710743801654,0.03140495867768595,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gila County,4007.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Globe Unified District (4208),403500.0,686,195,357,329,139,4,284,0,237,4,18,040350000289,4208,Copper Rim Elementary School,Globe Unified District,21.0,2022,0,0.5204081632653061,0.47959183673469385,0.20262390670553937,0.0058309037900874635,0.4139941690962099,0.0,0.3454810495626822,0.0058309037900874635,0.026239067055393587,0.28425655976676384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Avondale Elementary District (4272),400960.0,1043,160,551,492,9,33,624,86,259,3,29,040096002880,4272,Copper Trails,Avondale Elementary District,41.0,2022,0,0.5282837967401726,0.47171620325982744,0.00862895493767977,0.031639501438159155,0.5982742090124641,0.08245445829338446,0.2483221476510067,0.0028763183125599234,0.027804410354745925,0.15340364333652926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pima County,4019.0,2-No,1-Title I targeted assistance eligible school-No program,402.0,Yes participating without using any Provision or the CEO,Elementary,Sahuarita Unified District (4411),407300.0,630,83,330,300,3,5,362,14,207,0,39,040730003339,4411,Copper View Elementary School,Sahuarita Unified District,55.0,2022,0,0.5238095238095238,0.47619047619047616,0.004761904761904762,0.007936507936507936,0.5746031746031746,0.022222222222222223,0.32857142857142857,0.0,0.06190476190476191,0.13174603174603175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,693,162,362,331,7,14,249,51,333,4,35,040625001092,4237,Copperwood School,Peoria Unified School District,48.5,2022,0,0.5223665223665224,0.47763347763347763,0.010101010101010102,0.020202020202020204,0.3593073593073593,0.0735930735930736,0.4805194805194805,0.005772005772005772,0.050505050505050504,0.23376623376623376,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Alhambra Elementary District (4280),400600.0,697,626,370,327,7,31,589,41,16,2,11,040060000010,4280,Cordova Elementary School,Alhambra Elementary District,9.0,2022,0,0.5308464849354376,0.46915351506456243,0.010043041606886656,0.04447632711621234,0.8450502152080345,0.058823529411764705,0.02295552367288379,0.0028694404591104736,0.015781922525107604,0.8981348637015782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,Yes under Community Eligibility Option (CEO),High,Cornerstone Charter SchoolInc (79077),400405.0,178,147,96,82,9,0,116,17,26,0,10,040040502053,79077,Cornerstone Charter School,"Cornerstone Charter School,Inc",3.0,2022,1,0.5393258426966292,0.4606741573033708,0.05056179775280899,0.0,0.651685393258427,0.09550561797752809,0.14606741573033707,0.0,0.056179775280898875,0.8258426966292135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,Yes participating without using any Provision or the CEO,High,Tempe Union High School District (4287),408340.0,2806,185,1407,1399,65,181,842,166,1390,12,150,040834000790,4287,Corona Del Sol High School,Tempe Union High School District,57.5,2022,0,0.5014255167498218,0.49857448325017817,0.02316464718460442,0.06450463292943692,0.3000712758374911,0.05915894511760513,0.4953670705630791,0.0042765502494654314,0.05345687811831789,0.06593014967925873,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Middle,Vail Unified District (4413),408850.0,592,36,287,305,2,5,207,22,327,0,29,040885002551,4413,Corona Foothills Middle School,Vail Unified District,62.5,2022,0,0.4847972972972973,0.5152027027027027,0.0033783783783783786,0.008445945945945946,0.34966216216216217,0.037162162162162164,0.5523648648648649,0.0,0.048986486486486486,0.060810810810810814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Apache County,4001.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,St Johns Unified District (4153),408080.0,270,62,132,138,17,3,75,1,172,1,1,040808000702,4153,Coronado Elementary School,St Johns Unified District,55.5,2022,0,0.4888888888888889,0.5111111111111111,0.06296296296296296,0.011111111111111112,0.2777777777777778,0.003703703703703704,0.6370370370370371,0.003703703703703704,0.003703703703703704,0.22962962962962963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Higley Unified School District (4248),403780.0,634,45,332,302,3,43,129,17,392,3,47,040378001987,4248,Coronado Elementary School,Higley Unified School District,55.5,2022,0,0.5236593059936908,0.47634069400630913,0.00473186119873817,0.06782334384858044,0.20347003154574134,0.026813880126182965,0.6182965299684543,0.00473186119873817,0.07413249211356467,0.07097791798107256,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Palominas Elementary School District 49 (4180),405880.0,433,76,208,225,1,4,141,4,256,1,26,040588001498,4180,Coronado Elementary School,Palominas Elementary School District 49,55.5,2022,0,0.48036951501154734,0.5196304849884527,0.0023094688221709007,0.009237875288683603,0.325635103926097,0.009237875288683603,0.5912240184757506,0.0023094688221709007,0.06004618937644342,0.17551963048498845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,High,Scottsdale Unified District (4240),407570.0,748,169,387,361,50,8,467,61,145,4,13,040757000644,4240,Coronado High School,Scottsdale Unified District,21.0,2022,0,0.517379679144385,0.48262032085561496,0.06684491978609626,0.0106951871657754,0.6243315508021391,0.08155080213903744,0.19385026737967914,0.0053475935828877,0.017379679144385027,0.22593582887700533,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pima County,4019.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Amphitheater Unified District (4406),400680.0,667,115,335,332,0,8,322,6,317,2,12,040068000021,4406,Coronado K-8 School,Amphitheater Unified District,40.0,2022,0,0.5022488755622189,0.49775112443778113,0.0,0.01199400299850075,0.4827586206896552,0.008995502248875561,0.4752623688155922,0.0029985007496251873,0.017991004497751123,0.1724137931034483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Litchfield Elementary District (4281),404380.0,593,129,306,287,4,24,338,63,146,1,17,040438002342,4281,Corte Sierra Elementary School,Litchfield Elementary District,48.5,2022,0,0.5160202360876898,0.4839797639123103,0.006745362563237774,0.04047217537942664,0.5699831365935919,0.10623946037099494,0.24620573355817876,0.0016863406408094434,0.02866779089376054,0.2175379426644182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,High,Glendale Union High School District (4285),403450.0,1085,382,540,545,52,52,636,173,139,1,32,040345000277,4285,Cortez High School,Glendale Union High School District,23.0,2022,0,0.4976958525345622,0.5023041474654378,0.047926267281105994,0.047926267281105994,0.5861751152073733,0.15944700460829492,0.12811059907834102,0.0009216589861751152,0.029493087557603687,0.35207373271889403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Higley Unified School District (4248),403780.0,778,30,402,376,3,14,135,18,561,1,46,040378002663,4248,Cortina Elementary,Higley Unified School District,62.0,2022,0,0.5167095115681234,0.4832904884318766,0.0038560411311053984,0.017994858611825194,0.17352185089974292,0.02313624678663239,0.7210796915167095,0.0012853470437017994,0.05912596401028278,0.038560411311053984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,803,205,410,393,2,39,473,50,210,1,28,040625001242,4237,Cotton Boll School,Peoria Unified School District,32.5,2022,0,0.5105853051058531,0.48941469489414696,0.0024906600249066002,0.048567870485678705,0.589041095890411,0.062266500622665005,0.261519302615193,0.0012453300124533001,0.034869240348692404,0.25529265255292655,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yavapai County,4025.0,2-No,6-Not a Title I school,404.0,No,Elementary,Cottonwood-Oak Creek Elementary District (4487),402370.0,522,,304,218,7,0,301,8,192,0,14,040237003619,4487,Cottonwood Community School,Cottonwood-Oak Creek Elementary District,14.0,2022,0,0.5823754789272031,0.41762452107279696,0.013409961685823755,0.0,0.5766283524904214,0.01532567049808429,0.367816091954023,0.0,0.02681992337164751,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Colorado City Unified District (4370),400021.0,350,91,195,155,0,0,3,0,345,0,2,040002103446,4370,Cottonwood Elementary,Colorado City Unified District,,2022,0,0.5571428571428572,0.44285714285714284,0.0,0.0,0.008571428571428572,0.0,0.9857142857142858,0.0,0.005714285714285714,0.26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Vail Unified District (4413),408850.0,526,81,289,237,5,7,203,18,246,1,46,040885002193,4413,Cottonwood Elementary School,Vail Unified District,44.0,2022,0,0.5494296577946768,0.4505703422053232,0.009505703422053232,0.013307984790874524,0.38593155893536124,0.034220532319391636,0.467680608365019,0.0019011406844106464,0.08745247148288973,0.15399239543726237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Casa Grande Elementary District (4446),401710.0,389,349,208,181,32,2,230,34,79,0,12,040171000107,4446,Cottonwood Elementary School,Casa Grande Elementary District,44.0,2022,0,0.5347043701799485,0.4652956298200514,0.08226221079691516,0.005141388174807198,0.5912596401028277,0.08740359897172237,0.20308483290488433,0.0,0.030848329048843187,0.897172236503856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,No,Other,Country Gardens Charter Schools (79074),400429.0,413,,225,188,3,2,245,41,106,0,16,040042901994,79074,Country Gardens Charter School,Country Gardens Charter Schools,27.5,2022,1,0.5447941888619855,0.4552058111380145,0.007263922518159807,0.004842615012106538,0.5932203389830508,0.09927360774818401,0.2566585956416465,0.0,0.0387409200968523,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,1001,367,505,496,6,10,598,56,287,1,43,040625001982,4237,Country Meadows Elementary School,Peoria Unified School District,24.0,2022,0,0.5044955044955045,0.4955044955044955,0.005994005994005994,0.00999000999000999,0.5974025974025974,0.055944055944055944,0.2867132867132867,0.000999000999000999,0.04295704295704296,0.36663336663336665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Littleton Elementary District (4278),404440.0,934,260,494,440,11,5,711,119,56,10,22,040444002497,4278,Country Place Elementary,Littleton Elementary District,28.0,2022,0,0.5289079229122056,0.47109207708779444,0.011777301927194861,0.0053533190578158455,0.7612419700214133,0.12740899357601712,0.059957173447537475,0.010706638115631691,0.023554603854389723,0.278372591006424,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Dysart Unified District (4243),402690.0,614,173,315,299,9,7,210,36,298,6,48,040269002340,4243,Countryside Elementary School,Dysart Unified District,34.5,2022,0,0.5130293159609121,0.48697068403908794,0.014657980456026058,0.011400651465798045,0.34201954397394135,0.05863192182410423,0.48534201954397393,0.009771986970684038,0.0781758957654723,0.28175895765472314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,6-Not a Title I school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,800,75,392,408,2,16,168,14,561,0,39,040625001983,4237,Coyote Hills Elementary School,Peoria Unified School District,49.0,2022,0,0.49,0.51,0.0025,0.02,0.21,0.0175,0.70125,0.0,0.04875,0.09375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,Glendale Elementary District (4271),403420.0,568,157,324,244,0,16,452,45,41,3,11,040342002121,4271,Coyote Ridge,Glendale Elementary District,24.0,2022,0,0.5704225352112676,0.4295774647887324,0.0,0.028169014084507043,0.795774647887324,0.07922535211267606,0.0721830985915493,0.00528169014084507,0.01936619718309859,0.2764084507042254,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Humboldt Unified District (4469),403870.0,591,119,306,285,4,3,127,7,420,0,30,040387000381,4469,Coyote Springs Elementary School,Humboldt Unified District,35.5,2022,0,0.5177664974619289,0.48223350253807107,0.00676818950930626,0.005076142131979695,0.21489001692047377,0.011844331641285956,0.7106598984771574,0.0,0.050761421319796954,0.20135363790186125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,401.0,Yes participating without using any Provision or the CEO,Elementary,Marana Unified District (4404),404630.0,503,78,250,253,4,17,186,12,258,0,26,040463000984,4404,Coyote Trail Elementary School,Marana Unified District,49.0,2022,0,0.4970178926441352,0.5029821073558648,0.007952286282306162,0.033797216699801194,0.3697813121272366,0.02385685884691849,0.5129224652087475,0.0,0.05168986083499006,0.1550695825049702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Navajo County,4017.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Whiteriver Unified District (4394),409160.0,278,191,149,129,274,0,2,0,0,1,1,040916001768,4394,Cradleboard School,Whiteriver Unified District,10.0,2022,0,0.5359712230215827,0.46402877697841727,0.9856115107913669,0.0,0.007194244604316547,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.6870503597122302,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,276,215,132,144,6,1,143,35,70,0,21,040880001269,4403,Cragin Elementary School,Tucson Unified District,10.0,2022,0,0.4782608695652174,0.5217391304347826,0.021739130434782608,0.0036231884057971015,0.5181159420289855,0.12681159420289856,0.2536231884057971,0.0,0.07608695652173914,0.7789855072463768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
