Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Freedom Academy  Inc.,0400755,Maricopa County,04013,1-Yes,6-Not a Title I school,0406,No,1-Primary,88,,46,42,0,2,8,6,54,2,16,040075503029,Freedom Academy North,89506,"Freedom Academy, Inc.",37.5,2017,1,0.5227272727272727,0.4772727272727273,0.0,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.6136363636363636,0.022727272727272728,0.18181818181818182,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Liberty Elementary District,0404320,Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,708,541,370,338,16,16,423,50,182,1,20,040432002489,Freedom Elementary School,4266,Liberty Elementary District,31.5,2017,0,0.5225988700564972,0.4774011299435028,0.022598870056497175,0.022598870056497175,0.597457627118644,0.07062146892655367,0.2570621468926554,0.0014124293785310734,0.02824858757062147,0.7641242937853108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mesa Unified District,0404970,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,2-Middle,1016,444,537,479,23,17,315,41,601,4,15,040497000387,Fremont Junior High School,4235,Mesa Unified District,46.0,2017,0,0.5285433070866141,0.4714566929133858,0.022637795275590553,0.01673228346456693,0.31003937007874016,0.040354330708661415,0.5915354330708661,0.003937007874015748,0.014763779527559055,0.43700787401574803,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Friendly House  Inc.,0400102,Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),1-Primary,387,289,193,194,6,3,371,6,1,0,0,040010201582,Friendly House Academia Del Pueblo Elem,4303,"Friendly House, Inc.",17.0,2017,1,0.49870801033591733,0.5012919896640827,0.015503875968992248,0.007751937984496124,0.958656330749354,0.015503875968992248,0.002583979328165375,0.0,0.0,0.7467700258397932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,926,186,501,425,2,27,152,15,686,5,39,040625001668,Frontier Elementary School,4237,Peoria Unified School District,54.0,2017,0,0.541036717062635,0.458963282937365,0.0021598272138228943,0.029157667386609073,0.16414686825053995,0.016198704103671708,0.7408207343412527,0.005399568034557235,0.042116630669546434,0.20086393088552915,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tucson Unified District,0408800,Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,388,93,208,180,3,6,106,7,230,3,33,040880000845,Fruchthendler Elementary School,4403,Tucson Unified District,75.0,2017,0,0.5360824742268041,0.4639175257731959,0.007731958762886598,0.015463917525773196,0.27319587628865977,0.01804123711340206,0.5927835051546392,0.007731958762886598,0.08505154639175258,0.23969072164948454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,6-Not a Title I school,0409,Yes participating without using any Provision or the CEO,1-Primary,534,531,271,263,10,13,407,60,28,1,15,040187001058,Frye Elementary School,4242,Chandler Unified District #80,28.0,2017,0,0.5074906367041199,0.49250936329588013,0.018726591760299626,0.024344569288389514,0.7621722846441947,0.11235955056179775,0.052434456928838954,0.0018726591760299626,0.028089887640449437,0.9943820224719101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempe School District,0408310,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,1-Primary,672,302,328,344,17,25,206,57,328,2,37,040831000773,Fuller Elementary School,4258,Tempe School District,68.0,2017,0,0.4880952380952381,0.5119047619047619,0.025297619047619048,0.03720238095238095,0.30654761904761907,0.08482142857142858,0.4880952380952381,0.002976190476190476,0.05505952380952381,0.4494047619047619,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Griffin Foundation  Inc. The,0400343,Pima County,04019,1-Yes,5-Title I schoolwide school,0402,Yes under Community Eligibility Option (CEO),2-Middle,55,52,35,20,0,1,45,4,4,1,0,040034303003,Future Investment Middle School,79500,"Griffin Foundation, Inc. The",37.5,2017,1,0.6363636363636364,0.36363636363636365,0.0,0.01818181818181818,0.8181818181818182,0.07272727272727272,0.07272727272727272,0.01818181818181818,0.0,0.9454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cartwright Elementary District,0401680,Maricopa County,04013,2-No,6-Not a Title I school,0407,Yes under Provision 2,1-Primary,774,771,403,371,8,2,715,27,18,1,3,040168001709,G. Frank Davidson,4282,Cartwright Elementary District,23.0,2017,0,0.520671834625323,0.479328165374677,0.0103359173126615,0.002583979328165375,0.9237726098191215,0.03488372093023256,0.023255813953488372,0.0012919896640826874,0.003875968992248062,0.9961240310077519,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gadsden Elementary District,0403240,Yuma County,04027,2-No,6-Not a Title I school,0403,Yes under Provision 2,1-Primary,575,572,281,294,0,0,575,0,0,0,0,040324000250,Gadsden Elementary School,4505,Gadsden Elementary District,19.5,2017,0,0.48869565217391303,0.5113043478260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9947826086956522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Tucson Unified District,0408800,Pima County,04019,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,Yes participating without using any Provision or the CEO,1-Primary,376,168,202,174,2,9,154,8,169,2,32,040880000846,Gale Elementary School,4403,Tucson Unified District,62.5,2017,0,0.5372340425531915,0.4627659574468085,0.005319148936170213,0.023936170212765957,0.4095744680851064,0.02127659574468085,0.449468085106383,0.005319148936170213,0.0851063829787234,0.44680851063829785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sunnyside Unified District,0408170,Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,809,569,400,409,18,5,744,11,25,2,4,040817003500,Gallego Intermediate Fine Arts Magnet School,4407,Sunnyside Unified District,37.5,2017,0,0.49443757725587145,0.5055624227441285,0.022249690976514216,0.006180469715698393,0.9196538936959209,0.013597033374536464,0.030902348578491966,0.002472187886279357,0.004944375772558714,0.7033374536464772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Sunnyside Unified District,0408170,Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,577,412,289,288,9,3,528,7,24,0,6,040817001177,Gallego Primary Fine Arts Magnet,4407,Sunnyside Unified District,58.0,2017,0,0.5008665511265165,0.49913344887348354,0.01559792027729636,0.005199306759098787,0.9150779896013865,0.012131715771230503,0.0415944540727903,0.0,0.010398613518197574,0.7140381282495667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,6-Not a Title I school,0409,Yes under Provision 2,1-Primary,646,643,342,304,6,2,593,15,29,0,1,040187000128,Galveston Elementary School,4242,Chandler Unified District #80,26.0,2017,0,0.5294117647058824,0.47058823529411764,0.009287925696594427,0.0030959752321981426,0.9179566563467493,0.02321981424148607,0.04489164086687306,0.0,0.0015479876160990713,0.9953560371517027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ganado Unified School District,0403290,Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Provision 2,3-High,475,472,223,252,455,0,8,0,1,0,11,040329000252,Ganado High School,4157,Ganado Unified School District,6.0,2017,0,0.4694736842105263,0.5305263157894737,0.9578947368421052,0.0,0.016842105263157894,0.0,0.002105263157894737,0.0,0.023157894736842106,0.9936842105263158,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ganado Unified School District,0403290,Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Provision 2,2-Middle,361,358,184,177,349,1,4,0,1,0,6,040329000254,Ganado Middle School,4157,Ganado Unified School District,11.0,2017,0,0.5096952908587258,0.4903047091412742,0.9667590027700831,0.002770083102493075,0.0110803324099723,0.0,0.002770083102493075,0.0,0.01662049861495845,0.9916897506925207,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pendergast Elementary District,0406210,Maricopa County,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0403,Yes participating without using any Provision or the CEO,1-Primary,977,529,491,486,8,36,549,82,245,0,57,040621001499,Garden Lakes Elementary School,4283,Pendergast Elementary District,38.5,2017,0,0.5025588536335721,0.49744114636642783,0.008188331627430911,0.0368474923234391,0.5619242579324463,0.08393039918116683,0.2507676560900716,0.0,0.05834186284544524,0.5414534288638689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Phoenix Elementary District,0406300,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,618,615,336,282,31,3,537,25,21,0,1,040630000525,Garfield School,4256,Phoenix Elementary District,12.0,2017,0,0.5436893203883495,0.4563106796116505,0.05016181229773463,0.0048543689320388345,0.8689320388349514,0.040453074433656956,0.03398058252427184,0.0,0.0016181229773462784,0.9951456310679612,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Crane Elementary District,0402400,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,717,714,324,393,5,11,613,16,63,4,5,040240002424,Gary A. Knox Elementary School,4501,Crane Elementary District,42.0,2017,0,0.45188284518828453,0.5481171548117155,0.00697350069735007,0.015341701534170154,0.8549511854951185,0.022315202231520222,0.08786610878661087,0.005578800557880056,0.00697350069735007,0.99581589958159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Higley Unified School District,0403780,Maricopa County,04013,2-No,6-Not a Title I school,0405,Yes participating without using any Provision or the CEO,1-Primary,767,314,377,390,9,26,165,64,446,8,49,040378002477,Gateway Pointe Elementary,4248,Higley Unified School District,57.5,2017,0,0.4915254237288136,0.5084745762711864,0.011734028683181226,0.03389830508474576,0.2151238591916558,0.08344198174706649,0.5814863102998696,0.010430247718383311,0.06388526727509779,0.409387222946545,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Queen Creek Unified District,0406810,Maricopa County,04013,2-No,6-Not a Title I school,0405,Yes participating without using any Provision or the CEO,1-Primary,751,159,395,356,6,12,146,34,534,6,13,040681003477,Gateway Polytechnic Academy,4245,Queen Creek Unified District,54.0,2017,0,0.525965379494008,0.474034620505992,0.007989347536617843,0.015978695073235686,0.19440745672436752,0.045272969374167776,0.711051930758988,0.007989347536617843,0.017310252996005325,0.21171770972037285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Creighton Elementary District,0402430,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,745,656,371,374,18,2,659,44,15,2,5,040243001704,Gateway School,4263,Creighton Elementary District,11.0,2017,0,0.49798657718120803,0.5020134228187919,0.024161073825503355,0.0026845637583892616,0.8845637583892617,0.05906040268456376,0.020134228187919462,0.0026845637583892616,0.006711409395973154,0.8805369127516779,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gem Charter School  Inc.,0400145,Maricopa County,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0409,No,1-Primary,34,25,19,15,2,1,10,1,18,0,2,040014501750,Gem Charter School,6372,"Gem Charter School, Inc.",,2017,1,0.5588235294117647,0.4411764705882353,0.058823529411764705,0.029411764705882353,0.29411764705882354,0.029411764705882353,0.5294117647058824,0.0,0.058823529411764705,0.7352941176470589,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fort Huachuca Accommodation District,0403150,Cochise County,04003,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,295,81,162,133,2,3,71,43,157,9,10,040315000247,General Myer Elementary School,4167,Fort Huachuca Accommodation District,62.5,2017,0,0.5491525423728814,0.45084745762711864,0.006779661016949152,0.010169491525423728,0.24067796610169492,0.14576271186440679,0.5322033898305085,0.030508474576271188,0.03389830508474576,0.2745762711864407,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Genesis Program  Inc.,0400124,Maricopa County,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0407,No,3-High,111,83,53,58,4,0,96,9,2,0,0,040012401589,Genesis Academy,4332,"Genesis Program, Inc.",4.0,2017,1,0.4774774774774775,0.5225225225225225,0.036036036036036036,0.0,0.8648648648648649,0.08108108108108109,0.018018018018018018,0.0,0.0,0.7477477477477478,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
George Gervin Youth Center  Inc.,0400876,Maricopa County,04013,1-Yes,6-Not a Title I school,0407,Yes participating without using any Provision or the CEO,1-Primary,216,202,120,96,1,1,100,100,5,1,8,040087603352,George Gervin Prep Academy,90884,"George Gervin Youth Center, Inc.",14.0,2017,1,0.5555555555555556,0.4444444444444444,0.004629629629629629,0.004629629629629629,0.46296296296296297,0.46296296296296297,0.023148148148148147,0.004629629629629629,0.037037037037037035,0.9351851851851852,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Edkey  Inc. - Sequoia Village School,0400246,Navajo County,04017,1-Yes,,0401,No,1-Primary,153,66,85,68,4,0,11,0,133,5,0,040024603494,George Washington Academy,79211,"Edkey, Inc. - Sequoia Village School",22.0,2017,1,0.5555555555555556,0.4444444444444444,0.026143790849673203,0.0,0.0718954248366013,0.0,0.869281045751634,0.032679738562091505,0.0,0.43137254901960786,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yuma Elementary District,0409600,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,456,453,234,222,3,0,422,4,24,0,3,040960000983,George Washington Carver Elementary School,4499,Yuma Elementary District,23.0,2017,0,0.5131578947368421,0.4868421052631579,0.006578947368421052,0.0,0.9254385964912281,0.008771929824561403,0.05263157894736842,0.0,0.006578947368421052,0.993421052631579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Tempe School District,0408310,Maricopa County,04013,2-No,4-Title I schoolwide eligible school-No program,0409,No,1-Primary,197,129,139,58,11,2,115,9,46,1,13,040831001258,Getz School,4258,Tempe School District,,2017,0,0.7055837563451777,0.29441624365482233,0.05583756345177665,0.01015228426395939,0.583756345177665,0.04568527918781726,0.233502538071066,0.005076142131979695,0.06598984771573604,0.6548223350253807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gila Bend Unified District,0403310,Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,211,208,113,98,81,0,115,1,14,0,0,040331000255,Gila Bend Elementary,4238,Gila Bend Unified District,12.0,2017,0,0.5355450236966824,0.46445497630331756,0.38388625592417064,0.0,0.5450236966824644,0.004739336492890996,0.06635071090047394,0.0,0.0,0.985781990521327,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gila Bend Unified District,0403310,Maricopa County,04013,2-No,5-Title I schoolwide school,0403,No,4-Other,196,193,97,99,64,0,117,0,15,0,0,040331000256,Gila Bend High School,4238,Gila Bend Unified District,10.0,2017,0,0.49489795918367346,0.5051020408163265,0.32653061224489793,0.0,0.5969387755102041,0.0,0.07653061224489796,0.0,0.0,0.9846938775510204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yuma Union High School District,0409630,Yuma County,04027,2-No,6-Not a Title I school,0404,Yes participating without using any Provision or the CEO,3-High,1888,1051,940,948,16,22,1099,40,693,10,8,040963002775,Gila Ridge High School,4507,Yuma Union High School District,17.5,2017,0,0.4978813559322034,0.5021186440677966,0.00847457627118644,0.011652542372881356,0.5820974576271186,0.0211864406779661,0.3670550847457627,0.005296610169491525,0.00423728813559322,0.5566737288135594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Pima Unified District,0406440,Graham County,04009,2-No,,0401,No,3-High,18,9,13,5,0,0,7,0,10,0,1,040644003362,Gila Valley Learning Center,4220,Pima Unified District,6.0,2017,0,0.7222222222222222,0.2777777777777778,0.0,0.0,0.3888888888888889,0.0,0.5555555555555556,0.0,0.05555555555555555,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yuma Elementary District,0409600,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,2-Middle,502,385,273,229,11,5,371,9,103,0,3,040960000986,Gila Vista Jr High School,4499,Yuma Elementary District,22.0,2017,0,0.5438247011952191,0.45617529880478086,0.021912350597609563,0.0099601593625498,0.7390438247011952,0.017928286852589643,0.2051792828685259,0.0,0.00597609561752988,0.7669322709163346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Gilbert Unified District,0403400,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,532,281,276,256,4,11,244,28,229,1,15,040340000257,Gilbert Elementary School,4239,Gilbert Unified District,43.0,2017,0,0.518796992481203,0.48120300751879697,0.007518796992481203,0.020676691729323307,0.45864661654135336,0.05263157894736842,0.43045112781954886,0.0018796992481203006,0.02819548872180451,0.5281954887218046,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gilbert Unified District,0403400,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,3-High,2256,618,1152,1104,34,81,568,97,1420,8,48,040340000258,Gilbert High School,4239,Gilbert Unified District,39.0,2017,0,0.5106382978723404,0.48936170212765956,0.015070921985815602,0.03590425531914894,0.25177304964539005,0.04299645390070922,0.6294326241134752,0.0035460992907801418,0.02127659574468085,0.27393617021276595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tempe School District,0408310,Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,2-Middle,849,775,420,429,45,19,538,137,64,30,16,040831000775,Gililland Middle School,4258,Tempe School District,17.5,2017,0,0.49469964664310956,0.5053003533568905,0.053003533568904596,0.02237926972909305,0.6336866902237926,0.16136631330977622,0.07538280329799764,0.0353356890459364,0.01884570082449941,0.9128386336866903,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Florence Crittenton Services of Arizona  Inc.,0400144,Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,3-High,131,59,0,131,3,3,99,16,6,0,4,040014401717,Girls Leadership Academy of Arizona,4300,"Florence Crittenton Services of Arizona, Inc.",7.5,2017,1,0.0,1.0,0.022900763358778626,0.022900763358778626,0.7557251908396947,0.12213740458015267,0.04580152671755725,0.0,0.030534351145038167,0.45038167938931295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
