State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,National School Lunch Program,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,St Johns Unified District,"=""0408080""",Apache County,"=""04001""",2-No,6-Not a Title I school,"=""0401""",High,249,101,131,118,18,"=""0""",57,1,166,2,5,14.77,16.86,Yes participating without using any Provision or the CEO,"=""040808001049""",St Johns High School,4153,St Johns Unified District,43,Math
Arizona,St Johns Unified District,"=""0408080""",Apache County,"=""04001""",2-No,6-Not a Title I school,"=""0401""",Middle,307,183,147,160,47,2,69,4,182,1,2,16.00,19.19,Yes participating without using any Provision or the CEO,"=""040808001105""",St Johns Middle School,4153,St Johns Unified District,51,English Language Arts
Arizona,St Johns Unified District,"=""0408080""",Apache County,"=""04001""",2-No,6-Not a Title I school,"=""0401""",Middle,307,183,147,160,47,2,69,4,182,1,2,16.00,19.19,Yes participating without using any Provision or the CEO,"=""040808001105""",St Johns Middle School,4153,St Johns Unified District,62,Math
Arizona,St Johns Unified District,"=""0408080""",Apache County,"=""04001""",2-No,6-Not a Title I school,"=""0401""",High,13,–,6,7,2,1,3,"=""0""",7,"=""0""","=""0""",1.00,13.00,No,"=""040808002871""",St. Johns Learning Center,4153,St Johns Unified District,<2,English Language Arts
Arizona,St Johns Unified District,"=""0408080""",Apache County,"=""04001""",2-No,6-Not a Title I school,"=""0401""",High,13,–,6,7,2,1,3,"=""0""",7,"=""0""","=""0""",1.00,13.00,No,"=""040808002871""",St. Johns Learning Center,4153,St Johns Unified District,7,Math
Arizona,Stanfield Elementary District,"=""0408130""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,489,414,270,219,73,3,309,8,87,4,5,34.75,14.07,Yes under Community Eligibility Option (CEO),"=""040813000705""",Stanfield Elementary School,4451,Stanfield Elementary District,14,English Language Arts
Arizona,Stanfield Elementary District,"=""0408130""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,489,414,270,219,73,3,309,8,87,4,5,34.75,14.07,Yes under Community Eligibility Option (CEO),"=""040813000705""",Stanfield Elementary School,4451,Stanfield Elementary District,18,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Middle,971,252,474,497,77,20,142,16,698,3,15,47.68,20.36,Yes participating without using any Provision or the CEO,"=""040497000580""",Stapley Junior High School,4235,Mesa Unified District,56,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Middle,971,252,474,497,77,20,142,16,698,3,15,47.68,20.36,Yes participating without using any Provision or the CEO,"=""040497000580""",Stapley Junior High School,4235,Mesa Unified District,66,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",High,193,142,103,90,11,1,166,3,10,"=""0""",2,12.00,16.08,Yes participating without using any Provision or the CEO,"=""040817000153""",STAR Academic High School,4407,Sunnyside Unified District,3,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",High,193,142,103,90,11,1,166,3,10,"=""0""",2,12.00,16.08,Yes participating without using any Provision or the CEO,"=""040817000153""",STAR Academic High School,4407,Sunnyside Unified District,3,Math
Arizona,Painted Desert Demonstration Projects  Inc.,"=""0400213""",Coconino County,"=""04005""",1-Yes,5-Title I schoolwide school,"=""0401""",Elementary,112,76,48,64,97,"=""0""",6,1,2,"=""0""",6,–,†,Yes participating without using any Provision or the CEO,"=""040021302100""",STAR Charter School,79086,"Painted Desert Demonstration Projects, Inc.",15,English Language Arts
Arizona,Painted Desert Demonstration Projects  Inc.,"=""0400213""",Coconino County,"=""04005""",1-Yes,5-Title I schoolwide school,"=""0401""",Elementary,112,76,48,64,97,"=""0""",6,1,2,"=""0""",6,–,†,Yes participating without using any Provision or the CEO,"=""040021302100""",STAR Charter School,79086,"Painted Desert Demonstration Projects, Inc.",20,Math
Arizona,Lake Havasu Unified District,"=""0404280""",Mohave County,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Elementary,632,226,339,293,8,12,97,4,495,10,6,29.00,21.79,Yes participating without using any Provision or the CEO,"=""040428000340""",Starline Elementary School,4368,Lake Havasu Unified District,62,English Language Arts
Arizona,Lake Havasu Unified District,"=""0404280""",Mohave County,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Elementary,632,226,339,293,8,12,97,4,495,10,6,29.00,21.79,Yes participating without using any Provision or the CEO,"=""040428000340""",Starline Elementary School,4368,Lake Havasu Unified District,70,Math
Arizona,STEP UP Schools  Inc.,"=""0400040""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Elementary,85,–,42,43,1,"=""0""",67,15,2,"=""0""","=""0""",–,†,Yes under Community Eligibility Option (CEO),"=""040004003343""",STEP UP SCHOOL,4313,"STEP UP Schools, Inc.",15,English Language Arts
Arizona,STEP UP Schools  Inc.,"=""0400040""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Elementary,85,–,42,43,1,"=""0""",67,15,2,"=""0""","=""0""",–,†,Yes under Community Eligibility Option (CEO),"=""040004003343""",STEP UP SCHOOL,4313,"STEP UP Schools, Inc.",19,Math
Arizona,Stepping Stones Academy,"=""0400187""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",Elementary,211,–,113,98,"=""0""","=""0""",35,5,169,"=""0""",2,–,†,No,"=""040018701906""",Stepping Stones Academy,10966,Stepping Stones Academy,54,English Language Arts
Arizona,Stepping Stones Academy,"=""0400187""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",Elementary,211,–,113,98,"=""0""","=""0""",35,5,169,"=""0""",2,–,†,No,"=""040018701906""",Stepping Stones Academy,10966,Stepping Stones Academy,63,Math
Arizona,Buckeye Elementary District,"=""0401380""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,441,321,227,214,4,6,267,29,122,2,11,21.31,20.69,Yes under Community Eligibility Option (CEO),"=""040138002836""",Steven R. Jasinski Elementary School,4269,Buckeye Elementary District,26,English Language Arts
Arizona,Buckeye Elementary District,"=""0401380""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,441,321,227,214,4,6,267,29,122,2,11,21.31,20.69,Yes under Community Eligibility Option (CEO),"=""040138002836""",Steven R. Jasinski Elementary School,4269,Buckeye Elementary District,28,Math
Arizona,Douglas Unified District,"=""0402530""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Elementary,449,349,231,218,"=""0""",1,441,1,6,"=""0""","=""0""",17.00,26.41,Yes participating without using any Provision or the CEO,"=""040253000193""",Stevenson Elementary School,4174,Douglas Unified District,38,English Language Arts
Arizona,Douglas Unified District,"=""0402530""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Elementary,449,349,231,218,"=""0""",1,441,1,6,"=""0""","=""0""",17.00,26.41,Yes participating without using any Provision or the CEO,"=""040253000193""",Stevenson Elementary School,4174,Douglas Unified District,33,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Elementary,736,632,398,338,16,1,393,46,255,12,13,36.50,20.16,Yes participating without using any Provision or the CEO,"=""040497000415""",Stevenson Elementary School,4235,Mesa Unified District,24,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Elementary,736,632,398,338,16,1,393,46,255,12,13,36.50,20.16,Yes participating without using any Provision or the CEO,"=""040497000415""",Stevenson Elementary School,4235,Mesa Unified District,28,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",<2,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",11,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",<2,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",11,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",High,131,–,62,69,2,1,40,3,78,2,5,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",<2,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",11,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027303184""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",<2,Math
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",11,English Language Arts
Arizona,GAR  LLC dba Student Choice High School,"=""0400273""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",High,922,–,493,429,43,3,566,132,166,1,11,–,†,No,"=""040027302013""",Student Choice High School,78997,"GAR, LLC dba Student Choice High School",10,Math
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,585,221,281,304,118,2,119,3,318,2,23,33.40,17.51,Yes participating without using any Provision or the CEO,"=""040286001364""",Sturgeon Cromer Elementary School,4192,Flagstaff Unified District,50,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,585,221,281,304,118,2,119,3,318,2,23,33.40,17.51,Yes participating without using any Provision or the CEO,"=""040286001364""",Sturgeon Cromer Elementary School,4192,Flagstaff Unified District,47,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Elementary,1086,553,557,529,27,37,394,66,499,18,45,56.60,19.19,Yes participating without using any Provision or the CEO,"=""040497003229""",Summit Academy,4235,Mesa Unified District,66,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Elementary,1086,553,557,529,27,37,394,66,499,18,45,56.60,19.19,Yes participating without using any Provision or the CEO,"=""040497003229""",Summit Academy,4235,Mesa Unified District,66,Math
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",High,107,57,72,35,48,"=""0""",35,1,17,"=""0""",6,13.80,7.75,Yes under Community Eligibility Option (CEO),"=""040286001158""",Summit High School,4192,Flagstaff Unified District,4,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",High,107,57,72,35,48,"=""0""",35,1,17,"=""0""",6,13.80,7.75,Yes under Community Eligibility Option (CEO),"=""040286001158""",Summit High School,4192,Flagstaff Unified District,2,Math
Arizona,Florence Unified School District,"=""0402920""",Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Other,45,–,41,4,1,"=""0""",7,6,30,1,"=""0""","=""0.00""",†,No,"=""040292002987""",Summit School,4437,Florence Unified School District,6,English Language Arts
Arizona,Florence Unified School District,"=""0402920""",Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Other,45,–,41,4,1,"=""0""",7,6,30,1,"=""0""","=""0.00""",†,No,"=""040292002987""",Summit School,4437,Florence Unified School District,<2,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Elementary,458,407,244,214,6,1,419,"=""0""",32,"=""0""","=""0""",24.34,18.82,Yes participating without using any Provision or the CEO,"=""040817001612""",Summit View Elementary,4407,Sunnyside Unified District,20,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Elementary,458,407,244,214,6,1,419,"=""0""",32,"=""0""","=""0""",24.34,18.82,Yes participating without using any Provision or the CEO,"=""040817001612""",Summit View Elementary,4407,Sunnyside Unified District,29,Math
Arizona,Fowler Elementary District,"=""0403060""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Elementary,675,532,348,327,10,5,495,70,59,4,32,31.55,21.39,Yes participating without using any Provision or the CEO,"=""040306002355""",Sun Canyon School,4273,Fowler Elementary District,39,English Language Arts
Arizona,Fowler Elementary District,"=""0403060""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Elementary,675,532,348,327,10,5,495,70,59,4,32,31.55,21.39,Yes participating without using any Provision or the CEO,"=""040306002355""",Sun Canyon School,4273,Fowler Elementary District,41,Math
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0408""",Elementary,891,623,441,450,14,11,443,68,324,3,28,47.50,18.76,Yes participating without using any Provision or the CEO,"=""040625001425""",Sun Valley Elementary School,4237,Peoria Unified School District,37,English Language Arts
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0408""",Elementary,891,623,441,450,14,11,443,68,324,3,28,47.50,18.76,Yes participating without using any Provision or the CEO,"=""040625001425""",Sun Valley Elementary School,4237,Peoria Unified School District,44,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Elementary,641,422,324,317,14,9,234,47,303,1,33,36.50,17.56,Yes under Community Eligibility Option (CEO),"=""040906000942""",Sunburst School,4260,Washington Elementary School District,48,English Language Arts
