County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,353,Elementary,154,193,160,6,7,124,20,167,9,20,040497003205,4235,Franklin at Alma Elementary,Mesa Unified District,71.0,2019,0,0.546742209631728,0.45325779036827196,0.0169971671388102,0.019830028328611898,0.35127478753541075,0.056657223796033995,0.4730878186968839,0.025495750708215296,0.056657223796033995,0.43626062322946174,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,874,Elementary,174,389,485,4,14,162,19,633,6,36,040497003348,4235,Franklin at Brimhall Elementary,Mesa Unified District,86.0,2019,0,0.4450800915331808,0.5549199084668193,0.004576659038901602,0.016018306636155607,0.1853546910755149,0.021739130434782608,0.7242562929061785,0.006864988558352402,0.041189931350114416,0.19908466819221968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,723,Elementary,332,342,381,8,2,311,15,353,13,21,040497000386,4235,Franklin East Elementary School,Mesa Unified District,79.5,2019,0,0.4730290456431535,0.5269709543568465,0.011065006915629323,0.0027662517289073307,0.43015214384508993,0.02074688796680498,0.48824343015214383,0.017980636237897647,0.029045643153526972,0.45919778699861685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,268,Middle,66,133,135,5,6,65,3,177,2,10,040497003005,4235,Franklin Junior High School,Mesa Unified District,92.5,2019,0,0.4962686567164179,0.503731343283582,0.018656716417910446,0.022388059701492536,0.24253731343283583,0.011194029850746268,0.6604477611940298,0.007462686567164179,0.03731343283582089,0.2462686567164179,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yavapai County,04025,1-Yes,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Franklin Phonetic Primary School Inc. (4495),0400092,461,Elementary,206,213,248,1,9,117,1,312,0,21,040009201075,4495,Franklin Phonetic Primary School,"Franklin Phonetic Primary School, Inc.",46.0,2019,1,0.46203904555314534,0.5379609544468547,0.0021691973969631237,0.019522776572668113,0.25379609544468545,0.0021691973969631237,0.6767895878524945,0.0,0.0455531453362256,0.44685466377440347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Maricopa County,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0409,Yes participating without using any Provision or the CEO,Franklin Phonetic Primary School Inc. (92596),0400914,80,Elementary,,43,37,2,0,48,9,14,2,5,040091403452,92596,Franklin Phonetic Primary School-Sunnyslope,"Franklin Phonetic Primary School, Inc.",32.0,2019,1,0.5375,0.4625,0.025,0.0,0.6,0.1125,0.175,0.025,0.0625,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Phoenix Union High School District (4286),0406330,308,High,273,159,149,3,2,283,7,12,0,1,040633002859,4286,Franklin Police and Fire High School,Phoenix Union High School District,52.0,2019,0,0.5162337662337663,0.4837662337662338,0.00974025974025974,0.006493506493506494,0.9188311688311688,0.022727272727272728,0.03896103896103896,0.0,0.003246753246753247,0.8863636363636364,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,540,Elementary,280,264,276,10,6,195,15,286,10,18,040497000118,4235,Franklin West Elementary,Mesa Unified District,69.5,2019,0,0.4888888888888889,0.5111111111111111,0.018518518518518517,0.011111111111111112,0.3611111111111111,0.027777777777777776,0.5296296296296297,0.018518518518518517,0.03333333333333333,0.5185185185185185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,Fredonia-Moccasin Unified District (4195),0403080,124,Elementary,90,53,71,37,0,5,1,78,0,3,040308000241,4195,Fredonia Elementary School,Fredonia-Moccasin Unified District,26.5,2019,0,0.4274193548387097,0.5725806451612904,0.29838709677419356,0.0,0.04032258064516129,0.008064516129032258,0.6290322580645161,0.0,0.024193548387096774,0.7258064516129032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,Fredonia-Moccasin Unified District (4195),0403080,86,High,55,42,44,5,7,3,0,65,0,6,040308000242,4195,Fredonia High School,Fredonia-Moccasin Unified District,21.0,2019,0,0.4883720930232558,0.5116279069767442,0.05813953488372093,0.08139534883720931,0.03488372093023256,0.0,0.7558139534883721,0.0,0.06976744186046512,0.6395348837209303,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,1-Yes,6-Not a Title I school,0406,No,Freedom Academy Inc. (89506),0400755,406,Elementary,,216,190,2,6,82,10,285,0,21,040075502371,89506,Freedom Academy,"Freedom Academy, Inc.",44.5,2019,1,0.5320197044334976,0.46798029556650245,0.0049261083743842365,0.014778325123152709,0.2019704433497537,0.024630541871921183,0.7019704433497537,0.0,0.05172413793103448,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Liberty Elementary District (4266),0404320,629,Elementary,395,330,299,7,9,419,38,139,2,15,040432002489,4266,Freedom Elementary School,Liberty Elementary District,31.0,2019,0,0.5246422893481717,0.4753577106518283,0.011128775834658187,0.014308426073131956,0.6661367249602543,0.06041335453100159,0.22098569157392686,0.003179650238473768,0.02384737678855326,0.6279809220985691,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,Mesa Unified District (4235),0404970,1073,Middle,482,535,538,18,10,377,32,605,6,25,040497000387,4235,Fremont Junior High School,Mesa Unified District,54.5,2019,0,0.49860205032618826,0.5013979496738118,0.016775396085740912,0.009319664492078284,0.35135135135135137,0.02982292637465051,0.5638397017707363,0.005591798695246971,0.023299161230195712,0.44920782851817337,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes under Community Eligibility Option (CEO),Friendly House Inc. (4303),0400102,412,Elementary,345,210,202,10,0,381,15,4,1,1,040010201582,4303,Friendly House Academia Del Pueblo Elem,"Friendly House, Inc.",19.0,2019,1,0.5097087378640777,0.49029126213592233,0.024271844660194174,0.0,0.9247572815533981,0.03640776699029126,0.009708737864077669,0.0024271844660194173,0.0024271844660194173,0.837378640776699,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,Peoria Unified School District (4237),0406250,1027,Elementary,195,560,467,5,33,192,17,739,2,39,040625001668,4237,Frontier Elementary School,Peoria Unified School District,53.0,2019,0,0.5452775073028238,0.45472249269717624,0.004868549172346641,0.03213242453748783,0.186952288218111,0.016553067185978577,0.7195715676728335,0.0019474196689386564,0.0379746835443038,0.189873417721519,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,357,Elementary,67,194,163,1,10,93,11,208,3,31,040880000845,4403,Fruchthendler Elementary School,Tucson Unified District,79.5,2019,0,0.5434173669467787,0.4565826330532213,0.0028011204481792717,0.028011204481792718,0.2605042016806723,0.03081232492997199,0.5826330532212886,0.008403361344537815,0.08683473389355742,0.1876750700280112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,590,Elementary,454,291,299,13,14,439,56,53,0,15,040187001058,4242,Frye Elementary School,Chandler Unified District #80,19.5,2019,0,0.49322033898305084,0.5067796610169492,0.022033898305084745,0.023728813559322035,0.7440677966101695,0.09491525423728814,0.08983050847457627,0.0,0.025423728813559324,0.7694915254237288,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,Tempe School District (4258),0408310,633,Elementary,202,304,329,11,14,213,51,296,3,45,040831000773,4258,Fuller Elementary School,Tempe School District,64.0,2019,0,0.4802527646129542,0.5197472353870458,0.017377567140600316,0.022116903633491312,0.33649289099526064,0.08056872037914692,0.4676145339652449,0.004739336492890996,0.07109004739336493,0.31911532385466035,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pima County,04019,1-Yes,5-Title I schoolwide school,0402,Yes under Community Eligibility Option (CEO),Griffin Foundation Inc. The (79500),0400343,72,Middle,61,32,40,0,1,59,3,7,1,1,040034303003,79500,Future Investment Middle School,"Griffin Foundation, Inc. The",32.5,2019,1,0.4444444444444444,0.5555555555555556,0.0,0.013888888888888888,0.8194444444444444,0.041666666666666664,0.09722222222222222,0.013888888888888888,0.013888888888888888,0.8472222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Cartwright Elementary District (4282),0401680,628,Elementary,551,333,295,6,3,572,30,15,0,2,040168001709,4282,G. Frank Davidson,Cartwright Elementary District,35.5,2019,0,0.5302547770700637,0.4697452229299363,0.009554140127388535,0.004777070063694267,0.910828025477707,0.04777070063694268,0.02388535031847134,0.0,0.0031847133757961785,0.8773885350318471,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,Gadsden Elementary District (4505),0403240,519,Elementary,497,234,285,0,0,519,0,0,0,0,040324000250,4505,Gadsden Elementary School,Gadsden Elementary District,30.0,2019,0,0.4508670520231214,0.5491329479768786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9576107899807321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Pima County,04019,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,416,Elementary,157,217,199,1,12,171,14,180,5,33,040880000846,4403,Gale Elementary School,Tucson Unified District,58.0,2019,0,0.5216346153846154,0.47836538461538464,0.002403846153846154,0.028846153846153848,0.4110576923076923,0.03365384615384615,0.4326923076923077,0.01201923076923077,0.07932692307692307,0.37740384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Sunnyside Unified District (4407),0408170,871,Middle,513,429,442,18,6,797,10,29,2,9,040817003500,4407,Gallego Intermediate Fine Arts Magnet School,Sunnyside Unified District,42.0,2019,0,0.4925373134328358,0.5074626865671642,0.02066590126291619,0.006888633754305396,0.9150401836969001,0.011481056257175661,0.03329506314580941,0.002296211251435132,0.010332950631458095,0.5889781859931114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Sunnyside Unified District (4407),0408170,558,Elementary,396,281,277,8,1,520,8,15,0,6,040817001177,4407,Gallego Primary Fine Arts Magnet,Sunnyside Unified District,48.0,2019,0,0.503584229390681,0.496415770609319,0.014336917562724014,0.0017921146953405018,0.931899641577061,0.014336917562724014,0.026881720430107527,0.0,0.010752688172043012,0.7096774193548387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,Chandler Unified District #80 (4242),0401870,559,Elementary,486,309,250,4,3,514,14,22,0,2,040187000128,4242,Galveston Elementary School,Chandler Unified District #80,32.5,2019,0,0.552772808586762,0.4472271914132379,0.007155635062611807,0.005366726296958855,0.9194991055456172,0.025044722719141325,0.03935599284436494,0.0,0.0035778175313059034,0.8694096601073346,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Ganado Unified School District (4157),0403290,516,High,386,259,257,497,2,10,0,0,0,7,040329000252,4157,Ganado High School,Ganado Unified School District,18.5,2019,0,0.501937984496124,0.49806201550387597,0.9631782945736435,0.003875968992248062,0.01937984496124031,0.0,0.0,0.0,0.013565891472868217,0.748062015503876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Ganado Unified School District (4157),0403290,287,Elementary,246,124,163,268,1,1,0,1,0,16,040329000253,4157,Ganado Intermediate School,Ganado Unified School District,19.0,2019,0,0.43205574912891986,0.5679442508710801,0.9337979094076655,0.003484320557491289,0.003484320557491289,0.0,0.003484320557491289,0.0,0.05574912891986063,0.8571428571428571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Ganado Unified School District (4157),0403290,366,Middle,299,185,181,355,0,2,1,2,0,6,040329000254,4157,Ganado Middle School,Ganado Unified School District,7.5,2019,0,0.505464480874317,0.49453551912568305,0.9699453551912568,0.0,0.00546448087431694,0.00273224043715847,0.00546448087431694,0.0,0.01639344262295082,0.8169398907103825,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Pendergast Elementary District (4283),0406210,863,Elementary,465,441,422,4,36,522,63,183,1,54,040621001499,4283,Garden Lakes Elementary School,Pendergast Elementary District,48.0,2019,0,0.5110081112398609,0.48899188876013905,0.004634994206257242,0.04171494785631518,0.6048667439165701,0.07300115874855156,0.21205098493626884,0.0011587485515643105,0.06257242178447277,0.5388180764774044,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Phoenix Elementary District (4256),0406300,621,Elementary,577,318,303,18,8,534,35,17,1,8,040630000525,4256,Garfield School,Phoenix Elementary District,17.0,2019,0,0.5120772946859904,0.48792270531400966,0.028985507246376812,0.01288244766505636,0.8599033816425121,0.05636070853462158,0.027375201288244767,0.001610305958132045,0.01288244766505636,0.92914653784219,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Community Eligibility Option (CEO),Crane Elementary District (4501),0402400,641,Elementary,486,296,345,2,9,559,12,55,0,4,040240002424,4501,Gary A. Knox Elementary School,Crane Elementary District,39.5,2019,0,0.46177847113884557,0.5382215288611545,0.0031201248049922,0.014040561622464899,0.8720748829953198,0.0187207488299532,0.08580343213728549,0.0,0.0062402496099844,0.7581903276131046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Maricopa County Community College District dba Gat (4314),0400041,256,High,240,136,120,3,6,205,32,7,3,0,040004100718,4314,Gateway Early College High School,Maricopa County Community College District dba Gateway Early College High School,32.5,2019,1,0.53125,0.46875,0.01171875,0.0234375,0.80078125,0.125,0.02734375,0.01171875,0.0,0.9375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,Higley Unified School District (4248),0403780,730,Elementary,306,374,356,23,26,183,60,374,7,57,040378002477,4248,Gateway Pointe Elementary,Higley Unified School District,55.5,2019,0,0.5123287671232877,0.4876712328767123,0.031506849315068496,0.03561643835616438,0.25068493150684934,0.0821917808219178,0.5123287671232877,0.009589041095890411,0.07808219178082192,0.4191780821917808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Queen Creek Unified District (4245),0406810,940,Elementary,159,488,452,2,15,189,29,655,6,44,040681003477,4245,Gateway Polytechnic Academy,Queen Creek Unified District,55.5,2019,0,0.5191489361702127,0.4808510638297872,0.002127659574468085,0.015957446808510637,0.20106382978723406,0.030851063829787233,0.6968085106382979,0.006382978723404255,0.04680851063829787,0.16914893617021276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Creighton Elementary District (4263),0402430,714,Elementary,670,345,369,24,1,622,39,15,7,6,040243001704,4263,Gateway School,Creighton Elementary District,14.5,2019,0,0.4831932773109244,0.5168067226890757,0.03361344537815126,0.0014005602240896359,0.8711484593837535,0.0546218487394958,0.02100840336134454,0.00980392156862745,0.008403361344537815,0.938375350140056,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,Deer Valley Unified District (4246),0407750,723,Elementary,93,343,380,2,21,83,17,580,0,20,040775002358,4246,Gavilan Peak School,Deer Valley Unified District,63.5,2019,0,0.47441217150760717,0.5255878284923928,0.0027662517289073307,0.029045643153526972,0.11479944674965421,0.02351313969571231,0.8022130013831259,0.0,0.027662517289073305,0.12863070539419086,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
