State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Other,Vail Unified District (4413),408850.0,474,47,250,224,4,17,186,31,191,1,44,71.49,6.63,"=""040885001955""",4413,Vail Academy & High School,Vail Unified District,64,English Language Arts
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Other,Vail Unified District (4413),408850.0,474,47,250,224,4,17,186,31,191,1,44,71.49,6.63,"=""040885001955""",4413,Vail Academy & High School,Vail Unified District,65,Mathematics
ARIZONA,Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,High,Vail Unified District (4413),408850.0,66,–,30,36,0,0,24,2,36,0,4,1.18,55.93,"=""040885003664""",4413,Vail Blended Learning,Vail Unified District,70,English Language Arts
ARIZONA,Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,High,Vail Unified District (4413),408850.0,66,–,30,36,0,0,24,2,36,0,4,1.18,55.93,"=""040885003664""",4413,Vail Blended Learning,Vail Unified District,60,Mathematics
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,Other,Vail Unified District (4413),408850.0,146,–,81,65,1,4,45,7,73,0,16,13.80,10.58,"=""040885003214""",4413,Vail Innovation Center,Vail Unified District,31,English Language Arts
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,Other,Vail Unified District (4413),408850.0,146,–,81,65,1,4,45,7,73,0,16,13.80,10.58,"=""040885003214""",4413,Vail Innovation Center,Vail Unified District,*,Mathematics
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,405.0,Yes participating without using any Provision or the CEO,Elementary,Gilbert Unified District (4239),403400.0,528,52,253,275,6,13,144,8,314,2,41,34.70,15.22,"=""040340001490""",4239,Val Vista Lakes Elementary School,Gilbert Unified District,59,English Language Arts
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,405.0,Yes participating without using any Provision or the CEO,Elementary,Gilbert Unified District (4239),403400.0,528,52,253,275,6,13,144,8,314,2,41,34.70,15.22,"=""040340001490""",4239,Val Vista Lakes Elementary School,Gilbert Unified District,48,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,759,599,383,376,66,5,591,15,65,3,14,45.40,16.72,"=""040880000972""",4403,Valencia Middle School,Tucson Unified District,14,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,759,599,383,376,66,5,591,15,65,3,14,45.40,16.72,"=""040880000972""",4403,Valencia Middle School,Tucson Unified District,3,Mathematics
ARIZONA,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,Alhambra Elementary District (4280),400600.0,98,34,45,53,0,1,68,29,0,0,0,8.00,12.25,"=""040060003599""",4280,Valencia Newcomer School,Alhambra Elementary District,*,English Language Arts
ARIZONA,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,Alhambra Elementary District (4280),400600.0,98,34,45,53,0,1,68,29,0,0,0,8.00,12.25,"=""040060003599""",4280,Valencia Newcomer School,Alhambra Elementary District,*,Mathematics
Arizona,Mohave County,4015.0,2-No,6-Not a Title I school,404.0,Yes under Community Eligibility Option (CEO),Elementary,Valentine Elementary District (4380),408880.0,92,26,44,48,67,0,10,0,11,0,4,5.00,18.40,"=""040888000910""",4380,Valentine Elementary School,Valentine Elementary District,*,English Language Arts
Arizona,Mohave County,4015.0,2-No,6-Not a Title I school,404.0,Yes under Community Eligibility Option (CEO),Elementary,Valentine Elementary District (4380),408880.0,92,26,44,48,67,0,10,0,11,0,4,5.00,18.40,"=""040888000910""",4380,Valentine Elementary School,Valentine Elementary District,*,Mathematics
Arizona,Apache County,4001.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),High,Sanders Unified District (4156),406740.0,197,160,102,95,188,0,6,0,1,0,2,–,–,"=""040674001142""",4156,Valley High School,Sanders Unified District,3,English Language Arts
Arizona,Apache County,4001.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),High,Sanders Unified District (4156),406740.0,197,160,102,95,188,0,6,0,1,0,2,–,–,"=""040674001142""",4156,Valley High School,Sanders Unified District,7,Mathematics
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Crane Elementary District (4501),402400.0,475,308,242,233,3,3,429,1,31,1,7,21.50,22.09,"=""040240000037""",4501,Valley Horizon Elementary School,Crane Elementary District,17,English Language Arts
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Crane Elementary District (4501),402400.0,475,308,242,233,3,3,429,1,31,1,7,21.50,22.09,"=""040240000037""",4501,Valley Horizon Elementary School,Crane Elementary District,6,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,No,High,Kestrel Schools Inc. (79065),400267.0,29,–,18,11,1,0,8,7,4,3,6,–,–,"=""040026702091""",79065,Valley Preparatory Academy,"Kestrel Schools, Inc.",*,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,No,High,Kestrel Schools Inc. (79065),400267.0,29,–,18,11,1,0,8,7,4,3,6,–,–,"=""040026702091""",79065,Valley Preparatory Academy,"Kestrel Schools, Inc.",*,Mathematics
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,High,Valley Union High School District (4190),408910.0,107,29,57,50,5,1,13,0,88,0,0,9.50,11.26,"=""040891000911""",4190,Valley Union High School,Valley Union High School District,12,English Language Arts
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,High,Valley Union High School District (4190),408910.0,107,29,57,50,5,1,13,0,88,0,0,9.50,11.26,"=""040891000911""",4190,Valley Union High School,Valley Union High School District,12,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Roosevelt Elementary District (4279),407080.0,527,499,266,261,16,5,436,38,18,0,14,‡,–,"=""040708001100""",4279,Valley View School,Roosevelt Elementary District,23,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Roosevelt Elementary District (4279),407080.0,527,499,266,261,16,5,436,38,18,0,14,‡,–,"=""040708001100""",4279,Valley View School,Roosevelt Elementary District,17,Mathematics
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,408.0,Yes participating without using any Provision or the CEO,High,Dysart Unified District (4243),402690.0,2477,491,1198,1279,28,43,1156,227,875,9,139,107.80,22.98,"=""040269002684""",4243,Valley Vista High School,Dysart Unified District,40,English Language Arts
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,408.0,Yes participating without using any Provision or the CEO,High,Dysart Unified District (4243),402690.0,2477,491,1198,1279,28,43,1156,227,875,9,139,107.80,22.98,"=""040269002684""",4243,Valley Vista High School,Dysart Unified District,33,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,408.0,No,Middle,Valor Preparatory Academy LLC (1000291),400988.0,114,–,57,57,1,3,46,13,44,0,7,–,–,"=""040098803680""",1000291,Valor Preparatory Academy,"Valor Preparatory Academy, LLC",40,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,408.0,No,Middle,Valor Preparatory Academy LLC (1000291),400988.0,114,–,57,57,1,3,46,13,44,0,7,–,–,"=""040098803680""",1000291,Valor Preparatory Academy,"Valor Preparatory Academy, LLC",18,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,261,192,134,127,5,1,247,0,6,0,2,22.20,11.76,"=""040880000897""",4403,Van Buskirk Elementary School,Tucson Unified District,*,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,261,192,134,127,5,1,247,0,6,0,2,22.20,11.76,"=""040880000897""",4403,Van Buskirk Elementary School,Tucson Unified District,36,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,409.0,Yes under Community Eligibility Option (CEO),Elementary,Vector School District Inc. (90317),400792.0,198,165,98,100,36,3,74,52,21,0,12,–,–,"=""040079202970""",90317,Vector Prep and Arts Academy,"Vector School District, Inc.",*,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,409.0,Yes under Community Eligibility Option (CEO),Elementary,Vector School District Inc. (90317),400792.0,198,165,98,100,36,3,74,52,21,0,12,–,–,"=""040079202970""",90317,Vector Prep and Arts Academy,"Vector School District, Inc.",15,Mathematics
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Catalina Foothills Unified District (4410),401760.0,494,24,252,242,0,15,168,8,266,0,37,32.00,15.44,"=""040176001002""",4410,Ventana Vista Elementary School,Catalina Foothills Unified District,70,English Language Arts
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Catalina Foothills Unified District (4410),401760.0,494,24,252,242,0,15,168,8,266,0,37,32.00,15.44,"=""040176001002""",4410,Ventana Vista Elementary School,Catalina Foothills Unified District,64,Mathematics
Arizona,Yavapai County,4025.0,2-No,6-Not a Title I school,404.0,No,Other,Cottonwood-Oak Creek Elementary District (4487),402370.0,14,–,6,8,0,0,5,0,9,0,0,–,–,"=""040237003299""",4487,Verde Tech,Cottonwood-Oak Creek Elementary District,34,English Language Arts
Arizona,Yavapai County,4025.0,2-No,6-Not a Title I school,404.0,No,Other,Cottonwood-Oak Creek Elementary District (4487),402370.0,14,–,6,8,0,0,5,0,9,0,0,–,–,"=""040237003299""",4487,Verde Tech,Cottonwood-Oak Creek Elementary District,*,Mathematics
Arizona,Apache County,4001.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Vernon Elementary District (4162),400022.0,110,72,51,59,1,0,15,0,93,0,1,8.00,13.75,"=""040002201354""",4162,Vernon Elementary School,Vernon Elementary District,*,English Language Arts
Arizona,Apache County,4001.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Vernon Elementary District (4162),400022.0,110,72,51,59,1,0,15,0,93,0,1,8.00,13.75,"=""040002201354""",4162,Vernon Elementary School,Vernon Elementary District,*,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Elementary,Litchfield Elementary District (4281),404380.0,782,44,393,389,1,17,252,24,436,1,51,37.00,21.14,"=""040438002782""",4281,Verrado Elementary School,Litchfield Elementary District,59,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Elementary,Litchfield Elementary District (4281),404380.0,782,44,393,389,1,17,252,24,436,1,51,37.00,21.14,"=""040438002782""",4281,Verrado Elementary School,Litchfield Elementary District,56,Mathematics
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Elementary,Litchfield Elementary District (4281),404380.0,987,81,505,482,10,10,370,55,474,1,67,43.00,22.95,"=""040438003478""",4281,Verrado Heritage Elementary School,Litchfield Elementary District,59,English Language Arts
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Elementary,Litchfield Elementary District (4281),404380.0,987,81,505,482,10,10,370,55,474,1,67,43.00,22.95,"=""040438003478""",4281,Verrado Heritage Elementary School,Litchfield Elementary District,55,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,High,Agua Fria Union High School District (4289),400450.0,1715,127,906,809,12,27,747,102,772,6,49,80.00,21.44,"=""040045002592""",4289,Verrado High School,Agua Fria Union High School District,37,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,High,Agua Fria Union High School District (4289),400450.0,1715,127,906,809,12,27,747,102,772,6,49,80.00,21.44,"=""040045002592""",4289,Verrado High School,Agua Fria Union High School District,30,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Middle,Litchfield Elementary District (4281),404380.0,600,42,301,299,3,8,248,25,294,0,22,27.00,22.22,"=""040438002431""",4281,Verrado Middle School,Litchfield Elementary District,51,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,Yes participating without using any Provision or the CEO,Middle,Litchfield Elementary District (4281),404380.0,600,42,301,299,3,8,248,25,294,0,22,27.00,22.22,"=""040438002431""",4281,Verrado Middle School,Litchfield Elementary District,45,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,569,403,286,283,47,6,426,11,65,0,14,30.30,18.78,"=""040880000899""",4403,Vesey Elementary School,Tucson Unified District,31,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,569,403,286,283,47,6,426,11,65,0,14,30.30,18.78,"=""040880000899""",4403,Vesey Elementary School,Tucson Unified District,26,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Victory Collegiate Academy Corporation (92985),400968.0,355,305,177,178,4,1,272,55,21,0,2,–,–,"=""040096803562""",92985,Victory Collegiate Academy,Victory Collegiate Academy Corporation,13,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Victory Collegiate Academy Corporation (92985),400968.0,355,305,177,178,4,1,272,55,21,0,2,–,–,"=""040096803562""",92985,Victory Collegiate Academy,Victory Collegiate Academy Corporation,9,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,530,375,290,240,4,6,413,30,67,0,10,30.00,17.67,"=""040621001241""",4283,Villa De Paz Elementary School,Pendergast Elementary District,23,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,530,375,290,240,4,6,413,30,67,0,10,30.00,17.67,"=""040621001241""",4283,Villa De Paz Elementary School,Pendergast Elementary District,17,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,No,Elementary,Villa Montessori Charter School (4339),400054.0,487,–,246,241,3,11,84,11,350,1,27,–,–,"=""040005400756""",4339,Villa Montessori - Phoenix Campus,Villa Montessori Charter School,73,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,No,Elementary,Villa Montessori Charter School (4339),400054.0,487,–,246,241,3,11,84,11,350,1,27,–,–,"=""040005400756""",4339,Villa Montessori - Phoenix Campus,Villa Montessori Charter School,53,Mathematics
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes under Provision 3,High,Mary C O'Brien Accommodation District (4435),402740.0,84,61,51,33,4,0,72,3,5,0,0,8.51,9.87,"=""040274001625""",4435,Villa Oasis Interscholastic Center For Education (voice),Mary C O'Brien Accommodation District,*,English Language Arts
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes under Provision 3,High,Mary C O'Brien Accommodation District (4435),402740.0,84,61,51,33,4,0,72,3,5,0,0,8.51,9.87,"=""040274001625""",4435,Villa Oasis Interscholastic Center For Education (voice),Mary C O'Brien Accommodation District,*,Mathematics
